2025/07/31 13:23:21 CONFIG_SYNC: Version: 1.8.1-rh-1
2025/07/31 13:23:21 CONFIG_SYNC: Waiting for Skupper router to be ready
2025/07/31 13:23:26 CONFIG_SYNC: Starting collector...
2025/08/05 16:02:19 FLOW_LOG: {"recType":"HOST","identity":"bb0dd827-ecc6-445e-aa5b-850e11ead10a-silm-mongodb","parent":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","startTime":1596142155000000,"endTime":0,"source":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","provider":"","name":"bmworker1.ocp-prd-wyn.bell.corp.bce.ca"}
2025/08/05 16:02:19 FLOW_LOG: {"recType":"PROCESS_GROUP","identity":"668808db-ad32-49d2-99ff-297402e87c1b","startTime":1754409739540196,"endTime":0,"name":"mongodb-enterprise-server","processGroupRole":"external"}
2025/08/05 16:02:19 FLOW_LOG: {"recType":"PROCESS","identity":"a53437df-e659-4611-8423-ff85d3df875a","parent":"30154dce-1695-472b-8dce-1f582c24acbf","startTime":1749932873000000,"endTime":0,"source":"30154dce-1695-472b-8dce-1f582c24acbf","name":"mongo-dormant-9ff8b9ddf-rnvdw","parentName":"skupper-prd-dor","imageName":"shared-docker-remote.artifactory.int.bell.ca/mongodb/mongodb-enterprise-server:8.0.0-ubi8","groupName":"mongodb-enterprise-server","groupIdentity":"668808db-ad32-49d2-99ff-297402e87c1b","hostName":"bmworker2.ocp-prd-dor.bell.corp.bce.ca","sourceHost":"254.18.4.170","processRole":"external","processBinding":"unbound"}
2025/08/05 16:02:20 FLOW_LOG: {"recType":"HOST","identity":"1a2518ba-a301-40ae-bf89-7f34a1b2aa1f-silm-mongodb","parent":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","startTime":1599685347000000,"endTime":0,"source":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","provider":"","name":"bmworker12.ocp-prd-wyn.bell.corp.bce.ca"}
2025/08/05 16:02:21 FLOW_LOG: {"recType":"PROCESS_GROUP","identity":"2ff6e6e5-42a1-436b-9648-0f79c6a42bea","startTime":1754409741146162,"endTime":0,"name":"pvc-snapshot-cronjob-image","processGroupRole":"external"}
2025/08/05 16:02:21 FLOW_LOG: {"recType":"PROCESS","identity":"031c0b39-4891-44c2-b370-f87e06f5547a","parent":"30154dce-1695-472b-8dce-1f582c24acbf","startTime":1754373600000000,"endTime":0,"source":"30154dce-1695-472b-8dce-1f582c24acbf","name":"pvc-snapshot-cronjob-29239560-v9s88","parentName":"skupper-prd-dor","imageName":"nsp-docker-local.artifactory.int.bell.ca/oap/devops/pvc-snapshot-cronjob-image:1","groupName":"pvc-snapshot-cronjob-image","groupIdentity":"2ff6e6e5-42a1-436b-9648-0f79c6a42bea","hostName":"bmworker8.ocp-prd-dor.bell.corp.bce.ca","sourceHost":"254.17.6.247","processRole":"external","processBinding":"unbound"}
2025/08/05 16:02:21 FLOW_LOG: {"recType":"HOST","identity":"12b04b29-400d-40b6-8a2a-fb24fed141c6-silm-mongodb","parent":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","startTime":1645594058000000,"endTime":0,"source":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","provider":"","name":"bmworker22.ocp-prd-wyn.bell.corp.bce.ca"}
2025/08/05 16:02:22 FLOW_LOG: {"recType":"PROCESS","identity":"f22f73a1-322d-49e1-a470-9629b8514fa3","parent":"30154dce-1695-472b-8dce-1f582c24acbf","startTime":1753968106000000,"endTime":0,"source":"30154dce-1695-472b-8dce-1f582c24acbf","name":"skupper-router-6c9d8b4d99-dv879","parentName":"skupper-prd-dor","imageName":"registry.redhat.io/service-interconnect/skupper-router-rhel9@sha256:3e3cc571cfd9bb720ef69fe99851b4af7130f3583a116c91ee36e926f196574f","groupName":"skupper","groupIdentity":"e09aaa3c-7710-48e1-9632-8f31cbad8725","hostName":"bmworker28.ocp-prd-dor.bell.corp.bce.ca","sourceHost":"254.19.20.107","processRole":"internal","processBinding":"unbound"}
2025/08/05 16:02:22 FLOW_LOG: {"recType":"HOST","identity":"fc3d4363-ea96-4ec9-ae17-ac9bc69e45a1-silm-mongodb","parent":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","startTime":1596143417000000,"endTime":0,"source":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","provider":"","name":"bmworker3.ocp-prd-wyn.bell.corp.bce.ca"}
2025/08/05 16:02:23 FLOW_LOG: {"recType":"PROCESS","identity":"c53c6aaa-6ff1-4561-8e8e-11eaed64eca6","parent":"30154dce-1695-472b-8dce-1f582c24acbf","startTime":1754395200000000,"endTime":0,"source":"30154dce-1695-472b-8dce-1f582c24acbf","name":"pvc-snapshot-cronjob-29239920-wfh8w","parentName":"skupper-prd-dor","imageName":"nsp-docker-local.artifactory.int.bell.ca/oap/devops/pvc-snapshot-cronjob-image:1","groupName":"pvc-snapshot-cronjob-image","groupIdentity":"2ff6e6e5-42a1-436b-9648-0f79c6a42bea","hostName":"bmworker8.ocp-prd-dor.bell.corp.bce.ca","sourceHost":"254.17.6.12","processRole":"external","processBinding":"unbound"}
2025/08/05 16:02:23 FLOW_LOG: {"recType":"HOST","identity":"1e73c505-c2cd-463d-b584-ff6c8ccb525c-silm-mongodb","parent":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","startTime":1596134519000000,"endTime":0,"source":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","provider":"","name":"infra3.ocp-prd-wyn.bell.corp.bce.ca"}
2025/08/05 16:02:24 FLOW_LOG: {"recType":"PROCESS","identity":"7cc9de62-cbbc-42d7-bc52-9ba266de15af","parent":"30154dce-1695-472b-8dce-1f582c24acbf","startTime":1753235905000000,"endTime":0,"source":"30154dce-1695-472b-8dce-1f582c24acbf","name":"prd-mc-rs-mdb-1-0","parentName":"skupper-prd-dor","imageName":"quay.io/mongodb/mongodb-enterprise-database-ubi@sha256:c70216711aa12eedf1ae06b0864eea0b47474e4b412fd6395b6103f5e0ea8cac","groupName":"mongodb-enterprise-database-ubi@sha256","groupIdentity":"2d00f764-745c-46ca-b1fd-4943ee1d633d","hostName":"bmworker28.ocp-prd-dor.bell.corp.bce.ca","sourceHost":"254.19.21.107","processRole":"external","processBinding":"unbound"}
2025/08/05 16:02:24 FLOW_LOG: {"recType":"HOST","identity":"f275e10e-9ea8-4bb3-9518-e9ac4354359e-silm-mongodb","parent":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","startTime":1611783963000000,"endTime":0,"source":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","provider":"","name":"bmworker25.ocp-prd-wyn.bell.corp.bce.ca"}
2025/08/05 16:02:25 FLOW_LOG: {"recType":"ROUTER","identity":"dv879:0","parent":"30154dce-1695-472b-8dce-1f582c24acbf","startTime":1753968126033393,"endTime":0,"source":"dv879:0","name":"0/skupper-prd-dor-skupper-router-6c9d8b4d99-dv879","namespace":"silm-mongodb","mode":"interior","imageName":"skupper-router","imageVersion":"","hostname":"skupper-router-6c9d8b4d99-dv879","buildVersion":"2.7.1-rh-1"}
2025/08/05 16:02:25 FLOW_LOG: {"recType":"LISTENER","identity":"dv879:1","parent":"dv879:0","startTime":1753968126069541,"endTime":0,"source":"dv879:0","name":"prd-mc-rs-mdb-0-0-svc:27017","destHost":"0.0.0.0","destPort":"1024","protocol":"tcp","address":"prd-mc-rs-mdb-0-0-svc:27017","addressId":"7f50d5c7-65d8-494a-a9ec-d5835b72190d"}
2025/08/05 16:02:26 FLOW_LOG: {"recType":"LISTENER","identity":"dv879:2","parent":"dv879:0","startTime":1753968126070562,"endTime":0,"source":"dv879:0","name":"prd-mc-rs-mdb-0-0-svc:27018","destHost":"0.0.0.0","destPort":"1025","protocol":"tcp","address":"prd-mc-rs-mdb-0-0-svc:27018","addressId":"6c4b88de-a39e-4029-90ac-d02daba28120"}
2025/08/05 16:02:26 FLOW_LOG: {"recType":"LISTENER","identity":"dv879:3","parent":"dv879:0","startTime":1753968126071553,"endTime":0,"source":"dv879:0","name":"prd-mc-rs-mdb-0-1-svc:27017","destHost":"0.0.0.0","destPort":"1026","protocol":"tcp","address":"prd-mc-rs-mdb-0-1-svc:27017","addressId":"c8fe2f90-f4e7-4f96-84de-dffd68a57a69"}
2025/08/05 16:02:27 FLOW_LOG: {"recType":"LISTENER","identity":"dv879:4","parent":"dv879:0","startTime":1753968126072547,"endTime":0,"source":"dv879:0","name":"prd-mc-rs-mdb-0-1-svc:27018","destHost":"0.0.0.0","destPort":"1027","protocol":"tcp","address":"prd-mc-rs-mdb-0-1-svc:27018","addressId":"e30c1601-9325-44ea-a349-30dd502afa6c"}
2025/08/05 16:02:27 FLOW_LOG: {"recType":"LISTENER","identity":"dv879:5","parent":"dv879:0","startTime":1753968126073543,"endTime":0,"source":"dv879:0","name":"prd-mc-rs-mdb-1-0-svc:27017","destHost":"0.0.0.0","destPort":"1028","protocol":"tcp","address":"prd-mc-rs-mdb-1-0-svc:27017","addressId":"b16a8f04-661a-4131-8c76-c6f59b53423f"}
2025/08/05 16:02:27 FLOW_LOG: {"recType":"LISTENER","identity":"dv879:6","parent":"dv879:0","startTime":1753968126074557,"endTime":0,"source":"dv879:0","name":"prd-mc-rs-mdb-1-0-svc:27018","destHost":"0.0.0.0","destPort":"1029","protocol":"tcp","address":"prd-mc-rs-mdb-1-0-svc:27018","addressId":"02e8a430-1997-42bf-a7c3-c1cec603e1ad"}
2025/08/05 16:02:28 FLOW_LOG: {"recType":"CONNECTOR","identity":"dv879:7","parent":"dv879:0","startTime":1753968126075579,"endTime":0,"source":"dv879:0","destHost":"prd-mc-rs-mdb-1-0.prd-mc-rs-mdb-1-svc","destPort":"27017","protocol":"tcp","address":"prd-mc-rs-mdb-1-0-svc:27017","addressId":"b16a8f04-661a-4131-8c76-c6f59b53423f"}
2025/08/05 16:02:29 FLOW_LOG: {"recType":"CONNECTOR","identity":"dv879:8","parent":"dv879:0","startTime":1753968126076664,"endTime":0,"source":"dv879:0","destHost":"prd-mc-rs-mdb-1-0.prd-mc-rs-mdb-1-svc","destPort":"27018","protocol":"tcp","address":"prd-mc-rs-mdb-1-0-svc:27018","addressId":"02e8a430-1997-42bf-a7c3-c1cec603e1ad"}
2025/08/05 16:02:29 FLOW_LOG: {"recType":"LINK","identity":"dv879:40272","parent":"dv879:0","startTime":1754409701315660,"endTime":0,"source":"dv879:0","mode":"interior","name":"skupper-prd-wyn-skupper-router-7f4bf489d5-d94wd","linkCost":1,"direction":"outgoing"}
2025/08/05 16:02:29 FLOW_LOG: {"recType":"PROCESS","identity":"a1d1a477-64bf-43b8-9115-6fbe0acbe7f5","parent":"30154dce-1695-472b-8dce-1f582c24acbf","startTime":1754352000000000,"endTime":0,"source":"30154dce-1695-472b-8dce-1f582c24acbf","name":"pvc-snapshot-cronjob-29239200-98sbt","parentName":"skupper-prd-dor","imageName":"nsp-docker-local.artifactory.int.bell.ca/oap/devops/pvc-snapshot-cronjob-image:1","groupName":"pvc-snapshot-cronjob-image","groupIdentity":"2ff6e6e5-42a1-436b-9648-0f79c6a42bea","hostName":"bmworker4.ocp-prd-dor.bell.corp.bce.ca","sourceHost":"254.19.19.4","processRole":"external","processBinding":"unbound"}
2025/08/05 16:02:30 FLOW_LOG: {"recType":"HOST","identity":"832ace49-3681-4f7e-8164-f3e011cccb95-silm-mongodb","parent":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","startTime":1731349702000000,"endTime":0,"source":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","provider":"","name":"bmworker34.ocp-prd-wyn.bell.corp.bce.ca"}
2025/08/05 16:02:30 FLOW_LOG: {"recType":"PROCESS","identity":"5cd3a4e5-4603-4a29-bddc-0d81a14bbb2a","parent":"30154dce-1695-472b-8dce-1f582c24acbf","startTime":1749926177000000,"endTime":0,"source":"30154dce-1695-472b-8dce-1f582c24acbf","name":"skupper-service-controller-58cbfb8c6d-2pxts","parentName":"skupper-prd-dor","imageName":"registry.redhat.io/service-interconnect/skupper-service-controller-rhel9@sha256:d393298b8a2b8d630c147bc9efb7d62345788527f497852967c9825649595e29","groupName":"skupper","groupIdentity":"e09aaa3c-7710-48e1-9632-8f31cbad8725","hostName":"bmworker1.ocp-prd-dor.bell.corp.bce.ca","sourceHost":"254.16.4.127","processRole":"internal","processBinding":"unbound"}
2025/08/05 16:02:31 FLOW_LOG: {"recType":"HOST","identity":"fb81d7f5-ddd6-4213-9bc8-464dca7d1b28-silm-mongodb","parent":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","startTime":1637631038000000,"endTime":0,"source":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","provider":"","name":"vmworker12.ocp-prd-wyn.bell.corp.bce.ca"}
2025/08/05 16:02:31 FLOW_LOG: {"recType":"PROCESS","identity":"29cc8b99-e06f-4d12-96c5-f957392a4474","parent":"30154dce-1695-472b-8dce-1f582c24acbf","startTime":1753971850000000,"endTime":0,"source":"30154dce-1695-472b-8dce-1f582c24acbf","name":"skupper-prometheus-7696ccbd84-2bsz5","parentName":"skupper-prd-dor","imageName":"registry.redhat.io/openshift4/ose-prometheus@sha256:baf5189676a5dc386e41c1e2a0455db4ec3394b47a411cb604c3fa1933e270a5","groupName":"skupper","groupIdentity":"e09aaa3c-7710-48e1-9632-8f31cbad8725","hostName":"bmworker28.ocp-prd-dor.bell.corp.bce.ca","sourceHost":"254.19.20.146","processRole":"internal","processBinding":"unbound"}
2025/08/05 16:02:32 FLOW_LOG: {"recType":"HOST","identity":"88368df6-a03c-43f3-b7ba-ad3ddd8d37a5-silm-mongodb","parent":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","startTime":1600277693000000,"endTime":0,"source":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","provider":"","name":"bmworker15.ocp-prd-wyn.bell.corp.bce.ca"}
2025/08/05 16:02:32 FLOW_LOG: {"recType":"HOST","identity":"abd3d843-0b5f-461a-bb78-75d1ba4ce259-silm-mongodb","parent":"30154dce-1695-472b-8dce-1f582c24acbf","startTime":1605020262000000,"endTime":0,"source":"30154dce-1695-472b-8dce-1f582c24acbf","provider":"","name":"bmworker5.ocp-prd-dor.bell.corp.bce.ca"}
2025/08/05 16:02:33 FLOW_LOG: {"recType":"HOST","identity":"9b79538f-cd2d-4a68-be5b-bb02c2b4a20d-silm-mongodb","parent":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","startTime":1604430546000000,"endTime":0,"source":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","provider":"","name":"bmworker23.ocp-prd-wyn.bell.corp.bce.ca"}
2025/08/05 16:02:33 FLOW_LOG: {"recType":"HOST","identity":"ad81bfe7-a900-4d7f-9504-e358e2874114-silm-mongodb","parent":"30154dce-1695-472b-8dce-1f582c24acbf","startTime":1603219986000000,"endTime":0,"source":"30154dce-1695-472b-8dce-1f582c24acbf","provider":"","name":"infra6.ocp-prd-dor.bell.corp.bce.ca"}
2025/08/05 16:02:33 FLOW_LOG: {"recType":"HOST","identity":"a00b55d5-593c-47a0-9f7a-fa5b295fc5e0-silm-mongodb","parent":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","startTime":1597865777000000,"endTime":0,"source":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","provider":"","name":"bmworker5.ocp-prd-wyn.bell.corp.bce.ca"}
2025/08/05 16:02:34 FLOW_LOG: {"recType":"HOST","identity":"a0d4c176-4b4d-403f-94ee-0269b649b9fd-silm-mongodb","parent":"30154dce-1695-472b-8dce-1f582c24acbf","startTime":1600801216000000,"endTime":0,"source":"30154dce-1695-472b-8dce-1f582c24acbf","provider":"","name":"bmworker3.ocp-prd-dor.bell.corp.bce.ca"}
2025/08/05 16:02:35 FLOW_LOG: {"recType":"HOST","identity":"7dfa3bb3-da53-49ab-9041-c3ff05a5e8eb-silm-mongodb","parent":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","startTime":1597866237000000,"endTime":0,"source":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","provider":"","name":"bmworker7.ocp-prd-wyn.bell.corp.bce.ca"}
2025/08/05 16:02:35 FLOW_LOG: {"recType":"HOST","identity":"d8e08106-9461-43f6-be55-70094cfb6975-silm-mongodb","parent":"30154dce-1695-472b-8dce-1f582c24acbf","startTime":1596658736000000,"endTime":0,"source":"30154dce-1695-472b-8dce-1f582c24acbf","provider":"","name":"master3.ocp-prd-dor.bell.corp.bce.ca"}
2025/08/05 16:02:36 FLOW_LOG: {"recType":"HOST","identity":"dc136fa4-f99c-46ec-acee-4dc6d49abaf2-silm-mongodb","parent":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","startTime":1637631150000000,"endTime":0,"source":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","provider":"","name":"vmworker10.ocp-prd-wyn.bell.corp.bce.ca"}
2025/08/05 16:02:36 FLOW_LOG: {"recType":"HOST","identity":"298f89b4-6ffa-4271-a096-77282b87c25c-silm-mongodb","parent":"30154dce-1695-472b-8dce-1f582c24acbf","startTime":1604084888000000,"endTime":0,"source":"30154dce-1695-472b-8dce-1f582c24acbf","provider":"","name":"bmworker13.ocp-prd-dor.bell.corp.bce.ca"}
2025/08/05 16:02:37 Bridge config is synchronised
2025/08/05 16:02:38 FLOW_LOG: {"recType":"HOST","identity":"9781ffc1-6da6-4af8-b5ca-57f661b8a52a-silm-mongodb","parent":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","startTime":1655417687000000,"endTime":0,"source":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","provider":"","name":"vmworker17.ocp-prd-wyn.bell.corp.bce.ca"}
2025/08/05 16:02:38 FLOW_LOG: {"recType":"HOST","identity":"e2970e3e-9843-4ecd-8516-787454f7bbfe-silm-mongodb","parent":"30154dce-1695-472b-8dce-1f582c24acbf","startTime":1666376694000000,"endTime":0,"source":"30154dce-1695-472b-8dce-1f582c24acbf","provider":"","name":"bmworker28.ocp-prd-dor.bell.corp.bce.ca"}
2025/08/05 16:02:38 FLOW_LOG: {"recType":"HOST","identity":"1141f499-1969-49ab-84bb-633d5dada52d-silm-mongodb","parent":"30154dce-1695-472b-8dce-1f582c24acbf","startTime":1655415400000000,"endTime":0,"source":"30154dce-1695-472b-8dce-1f582c24acbf","provider":"","name":"vmworker18.ocp-prd-dor.bell.corp.bce.ca"}
2025/08/05 16:02:39 FLOW_LOG: {"recType":"HOST","identity":"164d9234-df5f-4e86-abbc-7b6a29756a48-silm-mongodb","parent":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","startTime":1601563029000000,"endTime":0,"source":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","provider":"","name":"bmworker17.ocp-prd-wyn.bell.corp.bce.ca"}
2025/08/05 16:02:39 FLOW_LOG: {"recType":"HOST","identity":"161162a0-0824-4f55-9134-16f1f2bfd27d-silm-mongodb","parent":"30154dce-1695-472b-8dce-1f582c24acbf","startTime":1598039795000000,"endTime":0,"source":"30154dce-1695-472b-8dce-1f582c24acbf","provider":"","name":"vmworker2.ocp-prd-dor.bell.corp.bce.ca"}
2025/08/05 16:02:40 FLOW_LOG: {"recType":"HOST","identity":"2fee3272-630a-4677-bb8d-93f897dfe94f-silm-mongodb","parent":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","startTime":1597864277000000,"endTime":0,"source":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","provider":"","name":"bmworker4.ocp-prd-wyn.bell.corp.bce.ca"}
2025/08/05 16:02:40 FLOW_LOG: {"recType":"HOST","identity":"8291b528-15ad-4a4f-a570-612e257acc4c-silm-mongodb","parent":"30154dce-1695-472b-8dce-1f582c24acbf","startTime":1603219985000000,"endTime":0,"source":"30154dce-1695-472b-8dce-1f582c24acbf","provider":"","name":"infra4.ocp-prd-dor.bell.corp.bce.ca"}
2025/08/05 16:02:41 FLOW_LOG: {"recType":"HOST","identity":"ff08db3b-2615-42b8-aa82-9b9c5c23650f-silm-mongodb","parent":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","startTime":1597866230000000,"endTime":0,"source":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","provider":"","name":"bmworker8.ocp-prd-wyn.bell.corp.bce.ca"}
2025/08/05 16:02:41 FLOW_LOG: {"recType":"HOST","identity":"5f4acbda-6b57-4685-b96f-528b699bfba2-silm-mongodb","parent":"30154dce-1695-472b-8dce-1f582c24acbf","startTime":1596658761000000,"endTime":0,"source":"30154dce-1695-472b-8dce-1f582c24acbf","provider":"","name":"master2.ocp-prd-dor.bell.corp.bce.ca"}
2025/08/05 16:02:42 FLOW_LOG: {"recType":"HOST","identity":"13bea278-31b2-4848-b98f-b4f7c82b7827-silm-mongodb","parent":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","startTime":1608052424000000,"endTime":0,"source":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","provider":"","name":"infra4.ocp-prd-wyn.bell.corp.bce.ca"}
2025/08/05 16:02:42 FLOW_LOG: {"recType":"HOST","identity":"7fbcdc17-2a55-4140-845d-10c25640a0b0-silm-mongodb","parent":"30154dce-1695-472b-8dce-1f582c24acbf","startTime":1606313176000000,"endTime":0,"source":"30154dce-1695-472b-8dce-1f582c24acbf","provider":"","name":"bmworker26.ocp-prd-dor.bell.corp.bce.ca"}
2025/08/05 16:02:43 FLOW_LOG: {"recType":"HOST","identity":"7f84b726-6f89-45b0-807a-d72eca63e8b7-silm-mongodb","parent":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","startTime":1655417664000000,"endTime":0,"source":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","provider":"","name":"vmworker18.ocp-prd-wyn.bell.corp.bce.ca"}
2025/08/05 16:02:43 FLOW_LOG: {"recType":"HOST","identity":"af4c2ddb-464a-43b3-95ff-a6c7d73c3710-silm-mongodb","parent":"30154dce-1695-472b-8dce-1f582c24acbf","startTime":1596659947000000,"endTime":0,"source":"30154dce-1695-472b-8dce-1f582c24acbf","provider":"","name":"infra1.ocp-prd-dor.bell.corp.bce.ca"}
2025/08/05 16:02:44 FLOW_LOG: {"recType":"HOST","identity":"7b038fb6-6d47-4f9b-a5f2-685de744b151-silm-mongodb","parent":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","startTime":1604087762000000,"endTime":0,"source":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","provider":"","name":"vmworker3.ocp-prd-wyn.bell.corp.bce.ca"}
2025/08/05 16:02:44 FLOW_LOG: {"recType":"HOST","identity":"492f150e-07da-4457-a75f-29ed54ac99b1-silm-mongodb","parent":"30154dce-1695-472b-8dce-1f582c24acbf","startTime":1655415896000000,"endTime":0,"source":"30154dce-1695-472b-8dce-1f582c24acbf","provider":"","name":"vmworker20.ocp-prd-dor.bell.corp.bce.ca"}
2025/08/05 16:02:44 FLOW_LOG: {"recType":"HOST","identity":"b3fce7e1-6d12-4c79-8dd9-4e13933ed223-silm-mongodb","parent":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","startTime":1600276079000000,"endTime":0,"source":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","provider":"","name":"bmworker13.ocp-prd-wyn.bell.corp.bce.ca"}
2025/08/05 16:02:45 FLOW_LOG: {"recType":"HOST","identity":"b57cbd01-907c-450a-a9ff-bb72d2d9077c-silm-mongodb","parent":"30154dce-1695-472b-8dce-1f582c24acbf","startTime":1605282458000000,"endTime":0,"source":"30154dce-1695-472b-8dce-1f582c24acbf","provider":"","name":"vmworker5.ocp-prd-dor.bell.corp.bce.ca"}
2025/08/05 16:02:46 FLOW_LOG: {"recType":"HOST","identity":"1c798a42-a2fe-4ce8-8af7-30d5c8f34967-silm-mongodb","parent":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","startTime":1601564526000000,"endTime":0,"source":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","provider":"","name":"bmworker16.ocp-prd-wyn.bell.corp.bce.ca"}
2025/08/05 16:02:46 FLOW_LOG: {"recType":"HOST","identity":"ff5f25dc-8772-464d-add9-7bdf3a177903-silm-mongodb","parent":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","startTime":1596134520000000,"endTime":0,"source":"85f36ae8-19b9-49fd-833d-02e53be0ab0e","provider":"","name":"infra2.ocp-prd-wyn.bell.corp.bce.ca"}
2025/08/05 16:02:46 FLOW_LOG: {"recType":"HOST","identity":"710bd2db-33e5-4614-a73f-98991f8eee8e-silm-mongodb","parent":"30154dce-1695-472b-8dce-1f582c24acbf","startTime":1604084918000000,"endTime":0,"source":"30154dce-1695-472b-8dce-1f582c24acbf","provider":"","name":"bmworker14.ocp-prd-dor.bell.corp.bce.ca"}
